DEFINIENDUM,CATEGORY,CATEGORY_TEXT,SENTENCE,*,AFFECTS,COMPOSITION_MEDIUM,CONTAINS,DEFINED_AS,DEFINITOR,GENUS,HAS_ATTRIBUTE,HAS_CAUSE,HAS_FORM,HAS_FUNCTION,HAS_LOCATION,HAS_POSITION,HAS_RESULT,HAS_SIZE,MEASURES,OCCURS_IN_TIME,SPECIES,STUDIES,frame_ATTRIBUTE,frame_CAUSE,frame_COMPOSITION,frame_CONTAINS,frame_DEFINED_AS,frame_FORM,frame_FUNCTION,frame_LOCATION,frame_MEASURES,frame_MEDIUM,frame_POSITION,frame_RESULT,frame_SIZE,frame_STUDIES,frame_TIME
zaganjalka,A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|B.3 Addition|B.2 Loss|B.2 Loss,presihajoči izvir|intermitentni izvir|periodični izvir|Kraški izvir|zaganjalka|minutnik|narašča|upada|presiha,"zaganjalka, minutnik, presihajoči izvir, intermitentni izvir, periodični izvir: Kraški izvir, ki v določenem časovnem razmaku narašča in upada ter Iahko obdobno tudi presiha.",,,,,,,Kraški izvir,,,,ki v določenem časovnem razmaku narašča in upada ter Iahko obdobno tudi presiha,,,,,,,,,,,,,,,,,,,,,,,
minutnik,A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|B.3 Addition|B.2 Loss|B.2 Loss,presihajoči izvir|intermitentni izvir|periodični izvir|Kraški izvir|zaganjalka|minutnik|narašča|upada|presiha,"zaganjalka, minutnik, presihajoči izvir, intermitentni izvir, periodični izvir: Kraški izvir, ki v določenem časovnem razmaku narašča in upada ter Iahko obdobno tudi presiha.",,,,,,,Kraški izvir,,,,ki v določenem časovnem razmaku narašča in upada ter Iahko obdobno tudi presiha,,,,,,,,,,,,,,,,,,,,,,,
podmorski izvor,A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic|B.3 Addition|D.1 Abiotic,podmorski izvor|brakične vode|brojnica|vrulja|Izvir|sladke|gladino|plime|vode,"brojnica, vrulja, podmorski izvor: Izvir sladke ali brakične vode pod morsko gladino ali gladino plime. vode",,,sladke ali brakične vode,,,,Izvir,,,,,pod morsko gladino ali gladino plime,,,,,,,,,,,,,,,pod,,,,,,,
brojnica,A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic|B.3 Addition|D.1 Abiotic,podmorski izvor|brakične vode|brojnica|vrulja|Izvir|sladke|gladino|plime|vode,"brojnica, vrulja, podmorski izvor: Izvir sladke ali brakične vode pod morsko gladino ali gladino plime. vode",,,sladke ali brakične vode,,,,Izvir,,,,,pod morsko gladino ali gladino plime,,,,,,,,,,,,,,,pod,,,,,,,
vrulja,A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic|B.3 Addition|D.1 Abiotic,podmorski izvor|brakične vode|brojnica|vrulja|Izvir|sladke|gladino|plime|vode,"brojnica, vrulja, podmorski izvor: Izvir sladke ali brakične vode pod morsko gladino ali gladino plime. vode",,,sladke ali brakične vode,,,,Izvir,,,,,pod morsko gladino ali gladino plime,,,,,,,,,,,,,,,pod,,,,,,,
kontaktni kraški izvir,A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,kontaktni kraški izvir|vodno prepustnih kamnin|kontaktni izvir|neprepustnih kamnin|Izvir|krovnini|kamnin|kamnin,"kontaktni izvir, kontaktni kraški izvir: Izvir na stiku vodno prepustnih kamnin, ki so navadno v krovnini, in neprepustnih kamnin. kamnin kamnin",,,,,,,Izvir,,,,,"na stiku vodno prepustnih kamnin , ki so navadno v krovnini , in neprepustnih kamnin",,,,,,,,,,,,,,,na stiku,,,,,,,
kontaktni izvir,A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,kontaktni kraški izvir|vodno prepustnih kamnin|kontaktni izvir|neprepustnih kamnin|Izvir|krovnini|kamnin|kamnin,"kontaktni izvir, kontaktni kraški izvir: Izvir na stiku vodno prepustnih kamnin, ki so navadno v krovnini, in neprepustnih kamnin. kamnin kamnin",,,,,,,Izvir,,,,,"na stiku vodno prepustnih kamnin , ki so navadno v krovnini , in neprepustnih kamnin",,,,,,,,,,,,,,,na stiku,,,,,,,
jamski izvir,A.3 Hydrological form|A.3 Hydrological form|A.2 Underground landform,jamski izvir|Izvir|jami,jamski izvir: Izvir v jami.,,,,,,,Izvir,,,,,v jami,,,,,,,,,,,,,,,v,,,,,,,
vaukluški izvir,D.3.1 Geolocation|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|D.3.1 Geolocation|D.3 Property|D.1 Abiotic|A.2 Underground landform,Fontaine de Vaucluse|vaukluški izvir|izvira|reka|Sorgue|pretokom|izvir|brezna,"vaukluški izvir: Od francoskega izvira Fontaine de Vaucluse, kjer izvira reka Sorgue s pretokom, ki koleba med 4 in 150 m3 na sek. in ki ga je človek izrabil za vodni pogon. Večji izvir iz brezna.",,,,,,,izvir,,,,,iz brezna,,,Večji,,,,,,,,,,,,iz,,,,,,,
obrh,A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic,kraški izvir|obrh|izvir,obrh: Močan kraški izvir v vznožju stene. izvir,,,,,,,kraški izvir,Močan,,,,v vznožju stene,,,,,,,,,,,,,,,v,,,,,,,
kropa,A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|B.1 Movement|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,kraški izvir|kropa|vode|pritekajo|skalovjem|površju|izvir|voda|izvir,"kropa: Močan kraški izvir, katerega vode pritekajo na dan razpršeno med skalovjem na nagnjenem površju. vretje. Skupinski kraški izvir, v katerem voda ob visoki vodi vre. izvir",,,,,,,kraški izvir,katerega vode pritekajo na dan razpršeno|Močan,,Skupinski,v katerem voda ob visoki vodi vre,med skalovjem na nagnjenem površju,,,,,,,,,,,,,,,med,,,,,,,
dvorana,A.2 Underground landform|A.2 Underground landform,dvorana|jame,dvorana: Večji razširjeni del jame.,,,,,,,,,,razširjeni,,,,,Večji,,,,,,,,,,,,,,,,,,,
eforacijski rov,A.2 Underground landform|A.2 Underground landform|D.1 Abiotic|D.1 Abiotic|D.3 Property|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,eforacijski rov|Jamski rov|vodni tok|eforacijski tok|tlakom|prerezu|profil|tok,"eforacijski rov: Jamski rov, ki ga je izoblikoval vodni tok pod tlakom (eforacijski tok) in ima v prečnem prerezu zaokrožen (eforacijski) profil. tok",,,,,,,Jamski rov,,ki ga je izoblikoval vodni tok pod tlakom ( eforacijski tok ),in ima v prečnem prerezu zaokrožen ( eforacijski ) profil,,,,,,,,,,,ki ga je izoblikoval,,,,ima,,,,,,,,,
občasni izvir,D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form,vodni objekt|občasni izvir|občasni ponor|estavela|vodi|izvira|ponora|požiralnika,"estavela: Kraški vodni objekt. Ob visoki vodi ima funkcijo izvira, ob upadanju pa funkcijo ponora (požiralnika). V tuji literaturi tudi občasni izvir ali občasni ponor.",,,,,Kraški vodni objekt,,Kraški vodni objekt,,,,ob upadanju pa funkcijo ponora ( požiralnika )|Ob visoki vodi ima funkcijo izvira,,,,,,,,,,,,,,,ima funkcijo,,,,,,,,
občasni ponor,D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form,vodni objekt|občasni izvir|občasni ponor|estavela|vodi|izvira|ponora|požiralnika,"estavela: Kraški vodni objekt. Ob visoki vodi ima funkcijo izvira, ob upadanju pa funkcijo ponora (požiralnika). V tuji literaturi tudi občasni izvir ali občasni ponor.",,,,,Kraški vodni objekt,,Kraški vodni objekt,,,,ob upadanju pa funkcijo ponora ( požiralnika )|Ob visoki vodi ima funkcijo izvira,,,,,,,,,,,,,,,ima funkcijo,,,,,,,,
estavela,D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|A.3 Hydrological form|A.3 Hydrological form|A.3 Hydrological form,vodni objekt|občasni izvir|občasni ponor|estavela|vodi|izvira|ponora|požiralnika,"estavela: Kraški vodni objekt. Ob visoki vodi ima funkcijo izvira, ob upadanju pa funkcijo ponora (požiralnika). V tuji literaturi tudi občasni izvir ali občasni ponor.",,,,,Kraški vodni objekt,,Kraški vodni objekt,,,,ob upadanju pa funkcijo ponora ( požiralnika )|Ob visoki vodi ima funkcijo izvira,,,,,,,,,,,,,,,ima funkcijo,,,,,,,,
morska estavela,A.3 Hydrological form|A.3 Hydrological form|D.1 Abiotic|D.1 Abiotic,morska estavela|Estavela|vodo|vodo,"morska estavela: Estavela, ki obdobno požira morsko vodo, obdobno pa bruha brakično vodo.",,,,,,,Estavela,,,,ki obdobno požira morsko vodo|obdobno pa bruha brakično vodo,,,,,,,,,,,,,,,ki obdobno požira|obdobno pa bruha,,,,,,,,
faseta,D.1 Abiotic|D.1 Abiotic|A.2 Underground landform|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|A.2 Underground landform|D.1 Abiotic,dnu rova|vodnega toka|faseta|vdolbinica|steni|voda|faseto|dnu,"faseta: Nekaj cm ali dm dolga ovalna vdolbinica v jamski steni ali dnu rova. Globlja in strmejša je na strani, iz katere je pritekla voda, ki je faseto izdelala. Po tem znaku so fasete indikatorji smeri vodnega toka. Možen je tudi drugačen nastanek. dnu",,,,,,,vdolbinica,,,"Globlja in strmejša je na strani , iz katere je pritekla voda , ki je faseto izdelala|ovalna",Po tem znaku so fasete indikatorji smeri vodnega toka,v jamski steni ali dnu rova,,,Nekaj cm ali dm dolga,,,,,,,,,,,,v,,,,,,,
fosilni kotlič,A.1 Surface landform|D.1 Abiotic|A.1 Surface landform|D.3 Property|D.1 Abiotic|D.1 Abiotic,fosilni kotlič|morenskim gradivom|Kotlič|zatrpanosti|sedimenti|gradivom,"fosilni kotlič: Kotlič, ki je zastal v razvoju zaradi zatrpanosti s pleistocenskimi sedimenti, navadno z morenskim gradivom. gradivom",,,,,,,Kotlič,,"ki je zastal v razvoju zaradi zatrpanosti s pleistocenskimi sedimenti , navadno z morenskim gradivom",,,,,,,,,,,,ki je zastal v razvoju zaradi,,,,,,,,,,,,,
geografija krasa,D.3 Property|E.2 Method|D.3 Property|E.2 Method|E.2 Method|C. Geome,socialnim valoriziranjem krasa|geografija krasa|naravnimi osnovami|Panoga|valoriziranjem|krasa,"geografija krasa: Panoga geografije, ki se ukvarja z naravnimi osnovami in socialnim valoriziranjem krasa. valoriziranjem krasa",,,,,,,Panoga,,,,,,,,,,,,"Panoga geografije , ki se ukvarja z naravnimi osnovami in socialnim valoriziranjem krasa",,,,,,,,,,,,,,se ukvarja z,
geološke orgle,A.2 Underground landform|C. Geome|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.3 Property|D.1 Abiotic|D.1 Abiotic,geološke orgle|podtalnega krasa|alohtonega gradiva|kraški kamnini|žepi|ilovice|razjedeni|gradiva|kamnini,geološke orgle: Oblika podtalnega krasa z globokimi žepi ilovice ali alohtonega gradiva v razjedeni kraški kamnini. gradiva kamnini,,,,z globokimi žepi ilovice ali alohtonega gradiva,Oblika podtalnega krasa,,Oblika podtalnega krasa,,,,,v razjedeni kraški kamnini,,,,,,,,,,,z,,,,v,,,,,,,
golobinka,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.1 Surface landform|A.2 Underground landform|D.1 Abiotic|D.2 Biotic,golobinka|golobina|golobnjača|udornico|brezno|vhodom|golobi,"golobinka, golobina, golobnjača: Lj. za večjo udornico ali brezno s širokim skalnatim vhodom, kjer se zadržujejo golobi.",,,,,,,udornico|brezno,,,s širokim skalnatim vhodom,kjer se zadržujejo golobi,,,,večjo,,,,,,,,,,s,,,,,,,,,
golobina,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.1 Surface landform|A.2 Underground landform|D.1 Abiotic|D.2 Biotic,golobinka|golobina|golobnjača|udornico|brezno|vhodom|golobi,"golobinka, golobina, golobnjača: Lj. za večjo udornico ali brezno s širokim skalnatim vhodom, kjer se zadržujejo golobi.",,,,,,,udornico|brezno,,,s širokim skalnatim vhodom,kjer se zadržujejo golobi,,,,večjo,,,,,,,,,,s,,,,,,,,,
golobnjača,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.1 Surface landform|A.2 Underground landform|D.1 Abiotic|D.2 Biotic,golobinka|golobina|golobnjača|udornico|brezno|vhodom|golobi,"golobinka, golobina, golobnjača: Lj. za večjo udornico ali brezno s širokim skalnatim vhodom, kjer se zadržujejo golobi.",,,,,,,udornico|brezno,,,s širokim skalnatim vhodom,kjer se zadržujejo golobi,,,,večjo,,,,,,,,,,s,,,,,,,,,
gora,D.3.1 Geolocation|D.1 Abiotic|D.1 Abiotic|D.3.1 Geolocation|A.2 Underground landform|D.1 Abiotic|D.1 Abiotic,Velika gora v Postojnski jami|nakopičenega gradiva|jamskem prostoru|Postojnski jami|gora|kup|gradiva,gora: Visok kup nakopičenega gradiva v večjem jamskem prostoru. Prim. Velika gora v Postojnski jami. gradiva Postojnski jami,,,,,kup nakopičenega gradiva,,,,,Visok,,v večjem jamskem prostoru,Velika gora v Postojnski jami .,,,,,Velika gora,,,,,,,,,v,,,,,,,
griža,C. Geome|A.1 Surface landform|D.1 Abiotic|D.1 Abiotic|C. Geome|D.1 Abiotic,goli kras|griža|površje|kamenja|polgoli|podlaga,"griža: Večje kamnito, gruščnato površje iz razpadlega kamenja, značilno za polgoli in goli kras. Nerazpadla kamnita podlaga je bolj ali manj prekrita.",,,"kamnito , gruščnato|iz razpadlega kamenja",,,,,,,Nerazpadla kamnita podlaga je bolj ali manj prekrita,,značilno za polgoli in goli kras,,,Večje,,,,,,,iz,,,,,značilno za,,,,,,,
umetno jamo,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.2 Underground landform,umetno jamo|Grota|jamo|kaverna,"Grota: Tujka za jamo, moderni speleološki izraz za umetno jamo. Gl. kaverna.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grota,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.2 Underground landform,umetno jamo|Grota|jamo|kaverna,"Grota: Tujka za jamo, moderni speleološki izraz za umetno jamo. Gl. kaverna.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jamo,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.2 Underground landform,umetno jamo|Grota|jamo|kaverna,"Grota: Tujka za jamo, moderni speleološki izraz za umetno jamo. Gl. kaverna.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaverna,A.2 Underground landform|A.2 Underground landform|A.2 Underground landform|A.2 Underground landform,umetno jamo|Grota|jamo|kaverna,"Grota: Tujka za jamo, moderni speleološki izraz za umetno jamo. Gl. kaverna.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
guano,D.1 Abiotic|B.3 Addition|D.1 Abiotic|D.2 Biotic|A.2 Underground landform|D.2 Biotic,guano|Akumulacija|ekskrementov|živali|jami|netopirjev,"guano: Akumulacija ekskrementov živali v jami, navadno netopirjev.",,,Akumulacija ekskrementov živali v jami,,,,Akumulacija,,,,,,,,,,,,,,,,,,,,,,,,,,,
kraška hidrografska cona,C. Geome|C. Geome|D.1 Abiotic|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|A.2 Underground landform|C. Geome|D.1 Abiotic,kraška hidrografska cona|hidrografska cona|hidrološki sloj|vadozna cona|freatična cona|gmote|vode|votlin|aeracijska|sloj,"hidrografska cona, kraška hidrografska cona: Značilen hidrološki sloj v vertikalni razčlenitvi kraške gmote. Hidrološke cone se ločijo po smeri pretakanja vode in po zapolnjenosti votlin (gl. aeracijska oz. vadozna cona, freatična cona). sloj",,,,,,,hidrološki sloj,,,,,Značilen hidrološki sloj v vertikalni razčlenitvi kraške gmote,,,,,,vadozna cona|freatična cona|aeracijska,,,,,,,,,,,,,,,,
hidrografska cona,C. Geome|C. Geome|D.1 Abiotic|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|A.2 Underground landform|C. Geome|D.1 Abiotic,kraška hidrografska cona|hidrografska cona|hidrološki sloj|vadozna cona|freatična cona|gmote|vode|votlin|aeracijska|sloj,"hidrografska cona, kraška hidrografska cona: Značilen hidrološki sloj v vertikalni razčlenitvi kraške gmote. Hidrološke cone se ločijo po smeri pretakanja vode in po zapolnjenosti votlin (gl. aeracijska oz. vadozna cona, freatična cona). sloj",,,,,,,hidrološki sloj,,,,,Značilen hidrološki sloj v vertikalni razčlenitvi kraške gmote,,,,,,vadozna cona|freatična cona|aeracijska,,,,,,,,,,,,,,,,
areacijska cona,C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,areacijska cona|freatične cone|vadozna voda|suha cona|hidrografska cona|padavinska voda|vodne curke|vadozna cona|suha cona|vadozna cona|vadozna voda|aeracijsko cono|voda|zrakom|vodostaju|kanalih|curke,"areacijska cona, vadozna cona, vadozna voda: Stalno suha cona, vrhnja hidrografska cona, kjer padavinska voda pretežno navzdol premika in se obdobno in lokalno zbira v vodne curke. Pretaka se po kanalih, ki so večinoma zapolnjeni z zrakom (odtod ime areacijska cona). Po Čvijiču tudi suha cona. Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono, ki jo ob visokem vodostaju preplavlja voda iz freatične cone. voda curke",,,,,"Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono , ki jo ob visokem vodostaju preplavlja voda iz freatične cone",,suha cona|hidrografska cona,Stalno suha cona,,,in se obdobno in lokalno zbira v vodne curke|kjer padavinska voda pretežno navzdol premika,"Pretaka se po kanalih , ki so večinoma zapolnjeni z zrakom ( odtod ime areacijska cona )|vrhnja",,,,,,,,,,,,,,se obdobno in lokalno zbira v|voda pretežno navzdol premika,Pretaka se po,,,,,,,
vadozna cona,C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,areacijska cona|freatične cone|vadozna voda|suha cona|hidrografska cona|padavinska voda|vodne curke|vadozna cona|suha cona|vadozna cona|vadozna voda|aeracijsko cono|voda|zrakom|vodostaju|kanalih|curke,"areacijska cona, vadozna cona, vadozna voda: Stalno suha cona, vrhnja hidrografska cona, kjer padavinska voda pretežno navzdol premika in se obdobno in lokalno zbira v vodne curke. Pretaka se po kanalih, ki so večinoma zapolnjeni z zrakom (odtod ime areacijska cona). Po Čvijiču tudi suha cona. Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono, ki jo ob visokem vodostaju preplavlja voda iz freatične cone. voda curke",,,,,"Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono , ki jo ob visokem vodostaju preplavlja voda iz freatične cone",,suha cona|hidrografska cona,Stalno suha cona,,,in se obdobno in lokalno zbira v vodne curke|kjer padavinska voda pretežno navzdol premika,"Pretaka se po kanalih , ki so večinoma zapolnjeni z zrakom ( odtod ime areacijska cona )|vrhnja",,,,,,,,,,,,,,se obdobno in lokalno zbira v|voda pretežno navzdol premika,Pretaka se po,,,,,,,
vadozna voda,C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,areacijska cona|freatične cone|vadozna voda|suha cona|hidrografska cona|padavinska voda|vodne curke|vadozna cona|suha cona|vadozna cona|vadozna voda|aeracijsko cono|voda|zrakom|vodostaju|kanalih|curke,"areacijska cona, vadozna cona, vadozna voda: Stalno suha cona, vrhnja hidrografska cona, kjer padavinska voda pretežno navzdol premika in se obdobno in lokalno zbira v vodne curke. Pretaka se po kanalih, ki so večinoma zapolnjeni z zrakom (odtod ime areacijska cona). Po Čvijiču tudi suha cona. Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono, ki jo ob visokem vodostaju preplavlja voda iz freatične cone. voda curke",,,,,"Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono , ki jo ob visokem vodostaju preplavlja voda iz freatične cone",,suha cona|hidrografska cona,Stalno suha cona,,,in se obdobno in lokalno zbira v vodne curke|kjer padavinska voda pretežno navzdol premika,"Pretaka se po kanalih , ki so večinoma zapolnjeni z zrakom ( odtod ime areacijska cona )|vrhnja",,,,,,,,,,,,,,se obdobno in lokalno zbira v|voda pretežno navzdol premika,Pretaka se po,,,,,,,
suha cona,C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|C. Geome|C. Geome|C. Geome|C. Geome|C. Geome|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic|D.1 Abiotic,areacijska cona|freatične cone|vadozna voda|suha cona|hidrografska cona|padavinska voda|vodne curke|vadozna cona|suha cona|vadozna cona|vadozna voda|aeracijsko cono|voda|zrakom|vodostaju|kanalih|curke,"areacijska cona, vadozna cona, vadozna voda: Stalno suha cona, vrhnja hidrografska cona, kjer padavinska voda pretežno navzdol premika in se obdobno in lokalno zbira v vodne curke. Pretaka se po kanalih, ki so večinoma zapolnjeni z zrakom (odtod ime areacijska cona). Po Čvijiču tudi suha cona. Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono, ki jo ob visokem vodostaju preplavlja voda iz freatične cone. voda curke",,,,,"Po nekaterih pojmovanjih pomenita vadozna cona in vadozna voda najnižjo aeracijsko cono , ki jo ob visokem vodostaju preplavlja voda iz freatične cone",,suha cona|hidrografska cona,Stalno suha cona,,,in se obdobno in lokalno zbira v vodne curke|kjer padavinska voda pretežno navzdol premika,"Pretaka se po kanalih , ki so večinoma zapolnjeni z zrakom ( odtod ime areacijska cona )|vrhnja",,,,,,,,,,,,,,se obdobno in lokalno zbira v|voda pretežno navzdol premika,Pretaka se po,,,,,,,
